idx,header,deltaG,amplicon_length,gamma,est_alpha,accession,taxid,superkingdom,phylum,class,order,family,genus,species
8537,"NC_002765.1 Nycticebus coucang mitochondrion, complete genome",30.178912179733803,170,30.178912179733803,-0.09053673653920141,NC_002765.1,9470,NA,Chordata,Mammalia,Primates,Lorisidae,Nycticebus,Nycticebus coucang
8538,"NC_002756.1 Lyciasalamandra atifi mitochondrion, complete genome",37.1554921108561,168,37.1554921108561,-0.1114664763325683,NC_002756.1,297010,NA,Chordata,Amphibia,Caudata,Salamandridae,Lyciasalamandra,Lyciasalamandra atifi
8539,"NC_002746.1 Isoodon macrourus mitochondrion, complete genome",30.178912179733803,171,30.178912179733803,-0.09053673653920141,NC_002746.1,37698,NA,Chordata,Mammalia,Peramelemorphia,Peramelidae,Isoodon,Isoodon macrourus
8540,"NC_002673.1 Emeus crassus mitochondrion, complete genome",17.976648803927375,179,17.976648803927375,-0.05392994641178213,NC_002673.1,147466,NA,Chordata,Aves,Dinornithiformes,Emeidae,Emeus,Emeus crassus
8541,"NC_002648.1 Polymixia japonica mitochondrion, complete genome",0,171,0,-0,NC_002648.1,81385,NA,Chordata,Actinopteri,Polymixiiformes,Polymixiidae,Polymixia,Polymixia japonica
8543,"NC_002626.1 Chalinolobus tuberculatus mitochondrion, complete genome",26.678852326520843,171,26.678852326520843,-0.08003655697956254,NC_002626.1,143942,NA,Chordata,Mammalia,Chiroptera,Vespertilionidae,Chalinolobus,Chalinolobus tuberculatus
8544,"NC_002619.1 Pteropus scapulatus mitochondrion, complete genome",30.178912179733803,174,30.178912179733803,-0.09053673653920141,NC_002619.1,94117,NA,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,Pteropus scapulatus
8545,"NC_002616.1 Sardinops melanostictus mitochondrion, complete genome",0,173,0,-0,NC_002616.1,41697,NA,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,Sardinops melanosticta
8546,"NC_002612.1 Pteropus dasymallus mitochondrion, complete genome",30.178912179733803,173,30.178912179733803,-0.09053673653920141,NC_002612.1,126282,NA,Chordata,Mammalia,Chiroptera,Pteropodidae,Pteropus,Pteropus dasymallus
8547,"NC_002574.1 Sigmops gracilis mitochondrion, complete genome",12.7719507572037,169,12.7719507572037,-0.0383158522716111,NC_002574.1,48457,NA,Chordata,Actinopteri,Stomiiformes,Gonostomatidae,Sigmops,Sigmops gracilis
8548,"NC_002521.1 Tupaia belangeri mitochondrion, complete genome",32.87893048836061,167,32.87893048836061,-0.09863679146508184,NC_002521.1,37347,NA,Chordata,Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia belangeri
8549,"NC_002504.1 Vicugna pacos mitochondrion, complete genome",30.178912179733803,170,30.178912179733803,-0.09053673653920141,NC_002504.1,30538,NA,Chordata,Mammalia,Artiodactyla,Camelidae,Vicugna,Vicugna pacos
8550,"NC_002471.1 Typhlonectes natans mitochondrion, complete genome",31.976922791948986,180,31.976922791948986,-0.09593076837584696,NC_002471.1,8456,NA,Chordata,Amphibia,Gymnophiona,Typhlonectidae,Typhlonectes,Typhlonectes natans
8551,"NC_002369.1 Sciurus vulgaris mitochondrion, complete genome",30.178912179733803,169,30.178912179733803,-0.09053673653920141,NC_002369.1,55149,NA,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus vulgaris
8554,"NC_002391.1 Talpa europaea mitochondrion, complete genome",30.178912179733803,171,30.178912179733803,-0.09053673653920141,NC_002391.1,9375,NA,Chordata,Mammalia,Eulipotyphla,Talpidae,Talpa,Talpa europaea
8555,"NC_002386.1 Paralichthys olivaceus mitochondrion, complete genome",0,169,0,-0,NC_002386.1,8255,NA,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Paralichthys,Paralichthys olivaceus
8556,"NC_000934.1 Loxodonta africana mitochondrion, complete genome",51.16350478885238,169,51.16350478885238,-0.15349051436655714,NC_000934.1,9785,NA,Chordata,Mammalia,Proboscidea,Elephantidae,Loxodonta,Loxodonta africana
8557,"NC_002073.3 Chrysemys picta mitochondrion, complete genome",14.57939694086571,183,14.57939694086571,-0.04373819082259713,NC_002073.3,8479,NA,Chordata,NA,Testudines,Emydidae,Chrysemys,Chrysemys picta
8558,"NC_000891.1 Ornithorhynchus anatinus mitochondrion, complete genome",21.378703746803613,168,21.378703746803613,-0.06413611124041084,NC_000891.1,9258,NA,Chordata,Mammalia,Monotremata,Ornithorhynchidae,Ornithorhynchus,Ornithorhynchus anatinus
8559,"NC_000890.1 Mustelus manazo mitochondrion, complete genome",47.650278171769315,182,47.650278171769315,-0.14295083451530796,NC_000890.1,79736,NA,Chordata,Chondrichthyes,Carcharhiniformes,Triakidae,Mustelus,Mustelus manazo
8560,"NC_000889.1 Hippopotamus amphibius mitochondrion, complete genome",20.779475102705483,172,20.779475102705483,-0.06233842530811645,NC_000889.1,9833,NA,Chordata,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,Hippopotamus amphibius
8561,"NC_000888.1 Plestiodon egregius mitochondrion, complete genome",21.378703746803613,175,21.378703746803613,-0.06413611124041084,NC_000888.1,463521,NA,Chordata,Lepidosauria,Squamata,Scincidae,Plestiodon,Plestiodon egregius
8562,"NC_000886.1 Chelonia mydas mitochondrion, complete genome",42.05102188747005,182,42.05102188747005,-0.12615306566241016,NC_000886.1,8469,NA,Chordata,NA,Testudines,Cheloniidae,Chelonia,Chelonia mydas
8563,"NC_000884.1 Cavia porcellus mitochondrion, complete genome",20.779475102705483,167,20.779475102705483,-0.06233842530811645,NC_000884.1,10141,NA,Chordata,Mammalia,Rodentia,Caviidae,Cavia,Cavia porcellus
8564,"NC_000880.1 Vidua chalybeata mitochondrion, complete genome",33.39362382162464,182,33.39362382162464,-0.10018087146487391,NC_000880.1,81927,NA,Chordata,Aves,Passeriformes,Estrildidae,Vidua,Vidua chalybeata
8565,"NC_000879.1 Smithornis sharpei mitochondrion, complete genome",31.976922791948986,181,31.976922791948986,-0.09593076837584696,NC_000879.1,81930,NA,Chordata,Aves,Passeriformes,Eurylaimidae,Smithornis,Smithornis sharpei
8566,"NC_000878.1 Falco peregrinus mitochondrion, complete genome",31.976922791948986,185,31.976922791948986,-0.09593076837584696,NC_000878.1,8954,NA,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco peregrinus
8567,"NC_000877.1 Aythya americana mitochondrion, complete genome",23.176714359018796,189,23.176714359018796,-0.06953014307705639,NC_000877.1,30385,NA,Chordata,Aves,Anseriformes,Anatidae,Aythya,Aythya americana
8568,"NC_000861.1 Salvelinus alpinus mitochondrion, complete genome",0,170,0,-0,NC_000861.1,8036,NA,Chordata,Actinopteri,Salmoniformes,Salmonidae,Salvelinus,Salvelinus alpinus
8569,"NC_000860.1 Salvelinus fontinalis mitochondrion, complete genome",0,170,0,-0,NC_000860.1,8038,NA,Chordata,Actinopteri,Salmoniformes,Salmonidae,Salvelinus,Salvelinus fontinalis
8570,"NC_002083.1 Pongo abelii mitochondrion, complete genome",38.00506572064576,172,38.00506572064576,-0.11401519716193728,NC_002083.1,9601,NA,Chordata,Mammalia,Primates,Hominidae,Pongo,Pongo abelii
8571,"NC_002082.1 Hylobates lar mitochondrion, complete genome",38.00506572064576,167,38.00506572064576,-0.11401519716193728,NC_002082.1,9580,NA,Chordata,Mammalia,Primates,Hylobatidae,Hylobates,Hylobates lar
8572,"NC_002081.1 Gadus morhua mitochondrion, complete genome",0,169,0,-0,NC_002081.1,8049,NA,Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,Gadus morhua
8573,"NC_002079.1 Carassius langsdorfii mitochondrion, complete genome",0,173,0,-0,NC_002079.1,138676,NA,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Carassius,Carassius langsdorfii
8574,"NC_002078.1 Orycteropus afer mitochondrion, complete genome",30.178912179733803,170,30.178912179733803,-0.09053673653920141,NC_002078.1,9818,NA,Chordata,Mammalia,Tubulidentata,Orycteropodidae,Orycteropus,Orycteropus afer
8575,"NC_002012.1 Squalus acanthias mitochondrion, complete genome",41.04123751882368,181,41.04123751882368,-0.12312371255647103,NC_002012.1,7797,NA,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias
8576,"NC_002009.1 Artibeus jamaicensis mitochondrion, complete genome",62.45997593427364,166,62.45997593427364,-0.18737992780282092,NC_002009.1,9417,NA,Chordata,Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus jamaicensis
8578,"NC_001947.1 Pelomedusa subrufa mitochondrion, complete genome",26.39313564053502,177,26.39313564053502,-0.07917940692160506,NC_001947.1,44522,NA,Chordata,NA,Testudines,Pelomedusidae,Pelomedusa,Pelomedusa subrufa
8579,"NC_001945.1 Dinodon semicarinatus mitochondrion, complete genome",91.33350153360064,166,91.33350153360064,-0.27400050460080194,NC_001945.1,56549,NA,Chordata,Lepidosauria,Squamata,Colubridae,Lycodon,Lycodon semicarinatus
8580,"NC_001922.1 Alligator mississippiensis mitochondrion, complete genome",37.57110081926966,183,37.57110081926966,-0.11271330245780899,NC_001922.1,8496,NA,Chordata,NA,Crocodylia,Alligatoridae,Alligator,Alligator mississippiensis
8581,"NC_000846.1 Rhea americana mitochondrion, complete genome",23.176714359018796,179,23.176714359018796,-0.06953014307705639,NC_000846.1,8797,NA,Chordata,Aves,Rheiformes,Rheidae,Rhea,Rhea americana
8582,"NC_001821.1 Dasypus novemcinctus mitochondrion, complete genome",30.178912179733803,169,30.178912179733803,-0.09053673653920141,NC_001821.1,9361,NA,Chordata,Mammalia,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus
8583,"NC_001808.1 Ceratotherium simum mitochondrion, complete genome",30.178912179733803,169,30.178912179733803,-0.09053673653920141,NC_001808.1,9807,NA,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,Ceratotherium simum
8584,"NC_001804.1 Latimeria chalumnae mitochondrion, complete genome",34.34290689759548,182,34.34290689759548,-0.10302872069278646,NC_001804.1,7897,NA,Chordata,NA,Coelacanthiformes,Coelacanthidae,Latimeria,Latimeria chalumnae
8585,"NC_001794.1 Macropus robustus mitochondrion, complete genome",20.779475102705483,172,20.779475102705483,-0.06233842530811645,NC_001794.1,9319,NA,Chordata,Mammalia,Diprotodontia,Macropodidae,Osphranter,Osphranter robustus
8586,"NC_001779.1 Rhinoceros unicornis mitochondrion, complete genome",16.178638191712196,169,16.178638191712196,-0.04853591457513659,NC_001779.1,9809,NA,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Rhinoceros,Rhinoceros unicornis
8587,"NC_001778.1 Polypterus ornatipinnis mitochondrion, complete genome",0,172,0,-0,NC_001778.1,49895,NA,Chordata,Actinopteri,Polypteriformes,Polypteridae,Polypterus,Polypterus ornatipinnis
8588,"NC_001727.1 Formosania lacustris mitochondrion, complete genome",0,171,0,-0,NC_001727.1,7980,NA,Chordata,Actinopteri,Cypriniformes,Gastromyzontidae,Formosania,Formosania lacustris
8589,"NC_001708.1 Protopterus dolloi mitochondrion, complete genome",57.672011488881516,165,57.672011488881516,-0.17301603446664454,NC_001708.1,27779,NA,Chordata,NA,Ceratodontiformes,Protopteridae,Protopterus,Protopterus dolloi
8590,"NC_001646.1 Pongo pygmaeus mitochondrion, complete genome",31.80498755880598,171,31.80498755880598,-0.09541496267641794,NC_001646.1,9600,NA,Chordata,Mammalia,Primates,Hominidae,Pongo,Pongo pygmaeus
8591,"NC_001645.1 Gorilla gorilla mitochondrion, complete genome",37.38877471021995,167,37.38877471021995,-0.11216632413065984,NC_001645.1,9593,NA,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla
8592,"NC_001644.1 Pan paniscus mitochondrion, complete genome",67.1487776699581,171,67.1487776699581,-0.20144633300987427,NC_001644.1,9597,NA,Chordata,Mammalia,Primates,Hominidae,Pan,Pan paniscus
8593,"NC_001643.1 Pan troglodytes mitochondrion, complete genome",67.1487776699581,167,67.1487776699581,-0.20144633300987427,NC_001643.1,9598,NA,Chordata,Mammalia,Primates,Hominidae,Pan,Pan troglodytes
8594,"NC_001626.1 Petromyzon marinus mitochondrion, complete genome",40.69569071031211,182,40.69569071031211,-0.12208707213093632,NC_001626.1,7757,NA,Chordata,Hyperoartia,Petromyzontiformes,Petromyzontidae,Petromyzon,Petromyzon marinus
8595,"NC_001610.1 Didelphis virginiana mitochondrion, complete genome",37.38877471021995,169,37.38877471021995,-0.11216632413065984,NC_001610.1,9267,NA,Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis virginiana
8596,"NC_001602.1 Halichoerus grypus mitochondrion, complete genome",30.178912179733803,168,30.178912179733803,-0.09053673653920141,NC_001602.1,9711,NA,Chordata,Mammalia,Carnivora,Phocidae,Halichoerus,Halichoerus grypus
8598,"NC_001325.1 Phoca vitulina mitochondrion, complete genome",30.178912179733803,168,30.178912179733803,-0.09053673653920141,NC_001325.1,9720,NA,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca vitulina
8599,"NC_001321.1 Balaenoptera physalus mitochondrion, complete genome",30.795203190159608,170,30.795203190159608,-0.09238560957047882,NC_001321.1,9770,NA,Chordata,Mammalia,Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera physalus
8600,"OP759487.1 Bostrychus sp. s RZ-2023 isolate ZS66 mitochondrion, complete genome",0,168,0,-0,OP759487.1,3037310,NA,Chordata,Actinopteri,Gobiiformes,Eleotridae,Bostrychus,Bostrychus sp. s RZ-2023
8601,"OQ513289.1 Ovis vignei punjabiensis isolate 575Punjaburial mitochondrion, complete genome",20.779475102705483,168,20.779475102705483,-0.06233842530811645,OQ513289.1,509059,NA,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis vignei
8602,"OQ513287.1 Ovis vignei arkal isolate 1094_Transkaspianurial mitochondrion, complete genome",20.779475102705483,168,20.779475102705483,-0.06233842530811645,OQ513287.1,191607,NA,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis vignei
8603,"OQ513286.1 Ovis ammon severtzovi isolate 786_KyzylKumargali mitochondrion, complete genome",20.779475102705483,168,20.779475102705483,-0.06233842530811645,OQ513286.1,509045,NA,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis ammon
8604,"OQ513282.1 Ovis ammon polii isolate 1105_Pamir_argali mitochondrion, complete genome",20.779475102705483,168,20.779475102705483,-0.06233842530811645,OQ513282.1,230172,NA,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis ammon
8605,"OQ509395.1 Ovis ammon karelini isolate 599_Tian_Shan_argali mitochondrion, complete genome",20.779475102705483,168,20.779475102705483,-0.06233842530811645,OQ509395.1,230171,NA,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis ammon
8606,"OQ509388.1 Ovis ammon darwini isolate 1007_Gobi_argali mitochondrion, complete genome",20.779475102705483,168,20.779475102705483,-0.06233842530811645,OQ509388.1,72760,NA,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis ammon
8607,"OQ420428.1 Tapirus pinchaque mitochondrion, complete genome",30.178912179733803,169,30.178912179733803,-0.09053673653920141,OQ420428.1,30582,NA,Chordata,Mammalia,Perissodactyla,Tapiridae,Tapirus,Tapirus pinchaque
8608,"OQ506627.1 Correlophus ciliatus voucher SNU-Cc-0001 mitochondrion, complete genome",50.440674595852,174,50.440674595852,-0.15132202378755602,OQ506627.1,143539,NA,Chordata,Lepidosauria,Squamata,Diplodactylidae,Correlophus,Correlophus ciliatus
8609,"ON116525.1 Troglonectes sp. 2 TL-2023 voucher GZNU 2019011209 mitochondrion, complete genome",0,176,0,-0,ON116525.1,3035873,NA,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Troglonectes,Troglonectes sp. 2 TL-2023
8610,"ON116519.1 Triplophysa sp. 1 TL-2023 voucher GZNU 20210609003 mitochondrion, complete genome",0,172,0,-0,ON116519.1,3035872,NA,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Triplophysa,Triplophysa sp. 1 TL-2023
8611,"ON116503.1 Troglonectes sp. GZNU 2020041602 mitochondrion, complete genome",0,174,0,-0,ON116503.1,3035874,NA,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Troglonectes,Troglonectes sp. GZNU 2020041602
8613,"OQ129618.1 Troglonectes sp. c FFL-2023 mitochondrion, complete genome",0,175,0,-0,OQ129618.1,3033742,NA,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Troglonectes,Troglonectes sp. c FFL-2023
8614,"OQ076688.1 Pica pica camtschatica isolate Ppic-3 mitochondrion, complete genome",34.19363390702331,181,34.19363390702331,-0.10258090172106994,OQ076688.1,477948,NA,Chordata,Aves,Passeriformes,Corvidae,Pica,Pica pica
8615,"OP994266.1 Discogobio sp. p FL-2023 mitochondrion, complete genome",0,172,0,-0,OP994266.1,3031837,NA,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Discogobio,Discogobio sp. p FL-2023
8616,"OQ199573.1 Macaca fascicularis aureus mitochondrion, complete genome",45.19022156237894,164,45.19022156237894,-0.13557066468713683,OQ199573.1,1747270,NA,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,Macaca fascicularis
8617,"OP575307.1 Elephas maximus indicus mitochondrion, complete genome",51.16350478885238,169,51.16350478885238,-0.15349051436655714,OP575307.1,99487,NA,Chordata,Mammalia,Proboscidea,Elephantidae,Elephas,Elephas maximus
8618,"OP585544.1 Otomys typus helleri isolate ETH2465 mitochondrion, complete genome",30.178912179733803,169,30.178912179733803,-0.09053673653920141,OP585544.1,1093801,NA,Chordata,Mammalia,Rodentia,Muridae,Otomys,Otomys typus
8619,"OP524493.1 Peromyscus californicus insignis mitochondrion, complete genome",30.178912179733803,169,30.178912179733803,-0.09053673653920141,OP524493.1,564181,NA,Chordata,Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus californicus
8620,"OP476512.1 Canis lupus dingo isolate Cooinda mitochondrion, complete genome",30.178912179733803,169,30.178912179733803,-0.09053673653920141,OP476512.1,286419,NA,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis lupus
8621,"OQ076335.1 Iguana iguana iguana mitochondrion, complete genome",34.86711707171402,168,34.86711707171402,-0.10460135121514207,OQ076335.1,2590145,NA,Chordata,Lepidosauria,Squamata,Iguanidae,Iguana,Iguana iguana
8622,"OP035305.1 Acanthurus olivaceus voucher USNM:446455 mitochondrion, complete genome",0,170,0,-0,OP035305.1,238053,NA,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus olivaceus
8623,"OP035303.1 Acanthurus nigroris voucher USNM:435040 mitochondrion, complete genome",0,169,0,-0,OP035303.1,175432,NA,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus nigroris
8624,"OP035282.1 Acanthurus nigrofuscus voucher USNM:446084 mitochondrion, complete genome",0,169,0,-0,OP035282.1,12913,NA,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus nigrofuscus
8625,"OP035258.1 Acanthurus nigricans voucher USNM:446081 mitochondrion, complete genome",0,170,0,-0,OP035258.1,175431,NA,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus nigricans
8626,"OP035224.1 Acanthurus blochii voucher USNM:442310 mitochondrion, complete genome",0,170,0,-0,OP035224.1,238050,NA,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus blochii
8627,"OP035203.1 Acanthurus xanthopterus voucher USNM:442212 mitochondrion, complete genome",0,170,0,-0,OP035203.1,75014,NA,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus xanthopterus
8628,"OP035198.1 Acanthurus thompsoni voucher USNM:424205 mitochondrion, complete genome",0,169,0,-0,OP035198.1,175434,NA,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus thompsoni
8629,"OP035106.1 Acanthurus achilles voucher USNM:424120 mitochondrion, complete genome",0,170,0,-0,OP035106.1,753643,NA,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus achilles
8630,"OP035072.1 Acanthurus dussumieri voucher USNM:407885 mitochondrion, complete genome",0,170,0,-0,OP035072.1,238051,NA,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus dussumieri
8631,"OP035069.1 Acanthurus guttatus voucher USNM:442411 mitochondrion, complete genome",0,170,0,-0,OP035069.1,75013,NA,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus guttatus
8632,"OP115974.1 Pseudemys concinna floridana mitochondrion, complete genome",14.57939694086571,184,14.57939694086571,-0.04373819082259713,OP115974.1,1087313,NA,Chordata,NA,Testudines,Emydidae,Pseudemys,Pseudemys floridana
